ResponseId,Gender,Age,Country,Country_6_TEXT,Race,Race_7_TEXT,Ethnicity,Ethnicity_5_TEXT,trial_names,item,values,MC_check,stim_id,SES,SES_id
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1CmfLH8xs3fJECX,,,,,,,,,wL15MC,MC,janitor,1,15,low,low_15
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1mguyIYh2wvPnjv,,,,,,,,,wL15MC,MC,janitor,1,15,low,low_15
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL15MC,MC,jantior,1,15,low,low_15
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL15MC,MC,sales,0,15,low,low_15
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL16MC,MC,driver,1,16,low,low_16
R_3DcqfOqDtzLKpKC,,,,,,,,,wL16MC,MC,driver,1,16,low,low_16
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL16MC,MC,financial manager,0,16,low,low_16
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL16MC,MC,truc driver,1,16,low,low_16
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL16MC,MC,truck driver,1,16,low,low_16
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL16MC,MC,truck driver,1,16,low,low_16
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_30qJGVvYdtLpp3b,,,,,,,,,wL16MC,MC,truck driver,1,16,low,low_16
R_1CmfLH8xs3fJECX,,,,,,,,,wL16MC,MC,truck driver,1,16,low,low_16
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL16MC,MC,truck driver,1,16,low,low_16
R_2wzBdjn7SNUIpW5,,,,,,,,,wL16MC,MC,truck driver,1,16,low,low_16
R_0xCs70gIB4k1OI9,,,,,,,,,wL16MC,MC,truck driver,1,16,low,low_16
R_1mguyIYh2wvPnjv,,,,,,,,,wL16MC,MC,truck driver,1,16,low,low_16
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL16MC,MC,trucker,1,16,low,low_16
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL17MC,MC,driver,1,17,low,low_17
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL17MC,MC,financial manager,0,17,low,low_17
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL17MC,MC,taxi driver,1,17,low,low_17
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1CmfLH8xs3fJECX,,,,,,,,,wL17MC,MC,taxi driver,1,17,low,low_17
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL17MC,MC,taxi driver,1,17,low,low_17
R_2wzBdjn7SNUIpW5,,,,,,,,,wL17MC,MC,taxi driver,1,17,low,low_17
R_3DcqfOqDtzLKpKC,,,,,,,,,wL17MC,MC,taxi driver,1,17,low,low_17
R_1mguyIYh2wvPnjv,,,,,,,,,wL17MC,MC,taxi driver,1,17,low,low_17
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL18MC,MC,executive,0,18,low,low_18
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL18MC,MC,farm employee,1,18,low,low_18
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL18MC,MC,farm labaror,1,18,low,low_18
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL18MC,MC,farm laborer,1,18,low,low_18
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL18MC,MC,farm laborer,1,18,low,low_18
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL18MC,MC,farm laborer,1,18,low,low_18
R_2wzBdjn7SNUIpW5,,,,,,,,,wL18MC,MC,farm laborer,1,18,low,low_18
R_0xCs70gIB4k1OI9,,,,,,,,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1mguyIYh2wvPnjv,,,,,,,,,wL18MC,MC,farm laborer,1,18,low,low_18
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL18MC,MC,farm laborer.,1,18,low,low_18
R_1CmfLH8xs3fJECX,,,,,,,,,wL18MC,MC,farm laborer.,1,18,low,low_18
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL18MC,MC,farm labourer,1,18,low,low_18
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL18MC,MC,farm worker,1,18,low,low_18
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL18MC,MC,farmer,1,18,low,low_18
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL18MC,MC,financial manager,0,18,low,low_18
R_3DcqfOqDtzLKpKC,,,,,,,,,wL18MC,MC,labor,1,18,low,low_18
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL18MC,MC,laborer,1,18,low,low_18
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL18MC,MC,laborer,1,18,low,low_18
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL18MC,MC,labour,1,18,low,low_18
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL19MC,MC,financial manager,0,19,low,low_19
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL19MC,MC,tele marketer,1,19,low,low_19
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL19MC,MC,tele marketer,1,19,low,low_19
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL19MC,MC,telemarketer,1,19,low,low_19
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1CmfLH8xs3fJECX,,,,,,,,,wL19MC,MC,telemarketer,1,19,low,low_19
R_pEpnTjm66qIjT0J,,,,,,,,,wL19MC,MC,telemarketer,1,19,low,low_19
R_0xCs70gIB4k1OI9,,,,,,,,,wL19MC,MC,telemarketer,1,19,low,low_19
R_1mguyIYh2wvPnjv,,,,,,,,,wL19MC,MC,telemarketer,1,19,low,low_19
R_2wzBdjn7SNUIpW5,,,,,,,,,wL19MC,MC,telemarketer.,1,19,low,low_19
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL19MC,MC,teleworker,1,19,low,low_19
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL2MC,MC,caterer,0,2,low,low_2
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL2MC,MC,dish washer,1,2,low,low_2
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL2MC,MC,dishwasher,1,2,low,low_2
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL2MC,MC,dishwasher,1,2,low,low_2
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL2MC,MC,dishwasher,1,2,low,low_2
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL2MC,MC,dishwasher,1,2,low,low_2
R_2w6KqQ1n0Q3lk9c,,,,,,,,,wL2MC,MC,dishwasher,1,2,low,low_2
R_stxSTSgimODYCt3,,,,,,,,,wL2MC,MC,dishwasher,1,2,low,low_2
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL2MC,MC,i am not roberts,0,2,low,low_2
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL2MC,MC,manager,0,2,low,low_2
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL2MC,MC,manser,0,2,low,low_2
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL2MC,MC,waiter,0,2,low,low_2
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL20MC,MC,financial manager,0,20,low,low_20
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL20MC,MC,physician,0,20,low,low_20
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL20MC,MC,roofer,1,20,low,low_20
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL20MC,MC,roofer,1,20,low,low_20
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1CmfLH8xs3fJECX,,,,,,,,,wL20MC,MC,roofer,1,20,low,low_20
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL20MC,MC,roofer,1,20,low,low_20
R_1mguyIYh2wvPnjv,,,,,,,,,wL20MC,MC,roofer,1,20,low,low_20
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL3MC,MC,associate,0,3,low,low_3
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL3MC,MC,chef,0,3,low,low_3
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL3MC,MC,chef,0,3,low,low_3
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL3MC,MC,finelaaccount,0,3,low,low_3
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
